date,year,month,day,team,reference_team,points,points_off,points_def,ranking,ranking_off,ranking_def
2025-12-31 00:00:00,2025,12,31,Spain,Spain,5703,5396,5058,1,1,6
2025-12-31 00:00:00,2025,12,31,Argentina,Argentina,5598,5299,5107,2,3,3
2025-12-31 00:00:00,2025,12,31,France,France,5569,5283,5059,3,5,5
2025-12-31 00:00:00,2025,12,31,Portugal,Portugal,5564,5282,5013,4,6,10
2025-12-31 00:00:00,2025,12,31,England,England,5562,5200,5062,5,14,4
2025-12-31 00:00:00,2025,12,31,Germany,Germany,5541,5290,4925,6,4,30
2025-12-31 00:00:00,2025,12,31,Netherlands,Netherlands,5538,5308,4957,7,2,19
2025-12-31 00:00:00,2025,12,31,Norway,Norway,5534,5265,4953,8,8,22
2025-12-31 00:00:00,2025,12,31,Brazil,Brazil,5516,5282,5051,9,7,8
2025-12-31 00:00:00,2025,12,31,Colombia,Colombia,5510,5254,5033,10,10,9
2025-12-31 00:00:00,2025,12,31,Belgium,Belgium,5460,5257,4964,11,9,17
2025-12-31 00:00:00,2025,12,31,Switzerland,Switzerland,5447,5224,4978,12,11,15
2025-12-31 00:00:00,2025,12,31,Japan,Japan,5437,5204,4978,13,13,14
2025-12-31 00:00:00,2025,12,31,Denmark,Denmark,5423,5223,4948,14,12,23
2025-12-31 00:00:00,2025,12,31,Croatia,Croatia,5422,5187,4975,15,15,16
2025-12-31 00:00:00,2025,12,31,Ecuador,Ecuador,5417,5077,5129,16,31,1
2025-12-31 00:00:00,2025,12,31,Uruguay,Uruguay,5383,5074,5121,17,33,2
2025-12-31 00:00:00,2025,12,31,Turkey,Turkey,5382,5175,4919,18,17,32
2025-12-31 00:00:00,2025,12,31,Italy,Italy,5379,5160,4924,19,19,31
2025-12-31 00:00:00,2025,12,31,Austria,Austria,5369,5135,4956,20,21,20
2025-12-31 00:00:00,2025,12,31,Morocco,Morocco,5324,5099,4911,21,28,35
2025-12-31 00:00:00,2025,12,31,Paraguay,Paraguay,5322,5061,5012,22,35,11
2025-12-31 00:00:00,2025,12,31,Russia,Russia,5321,5129,4898,23,22,39
2025-12-31 00:00:00,2025,12,31,Mexico,Mexico,5314,5006,5055,24,49,7
2025-12-31 00:00:00,2025,12,31,Senegal,Senegal,5306,5166,4954,25,18,21
2025-12-31 00:00:00,2025,12,31,Greece,Greece,5300,5105,4940,26,27,26
2025-12-31 00:00:00,2025,12,31,Scotland,Scotland,5285,5091,4889,27,29,43
2025-12-31 00:00:00,2025,12,31,Australia,Australia,5253,5060,4942,28,36,24
2025-12-31 00:00:00,2025,12,31,Sweden,Sweden,5252,5157,4798,29,20,77
2025-12-31 00:00:00,2025,12,31,Canada,Canada,5250,4996,4962,30,53,18
2025-12-31 00:00:00,2025,12,31,Ukraine,Ukraine,5240,5119,4928,31,23,28
2025-12-31 00:00:00,2025,12,31,Iran,Iran,5232,5111,4912,32,26,34
2025-12-31 00:00:00,2025,12,31,United States,United States,5225,5057,4796,33,38,80
2025-12-31 00:00:00,2025,12,31,Czechia,Czechia,5223,5062,4847,34,34,55
2025-12-31 00:00:00,2025,12,31,Algeria,Algeria,5214,5177,4827,35,16,64
2025-12-31 00:00:00,2025,12,31,Peru,Peru,5213,4972,4993,36,64,12
2025-12-31 00:00:00,2025,12,31,Venezuela,Venezuela,5211,5045,4918,37,42,33
2025-12-31 00:00:00,2025,12,31,Poland,Poland,5206,5047,4818,38,41,67
2025-12-31 00:00:00,2025,12,31,Kosovo,Kosovo,5202,5024,4877,39,46,49
2025-12-31 00:00:00,2025,12,31,Wales,Wales,5201,4980,4832,40,59,61
2025-12-31 00:00:00,2025,12,31,South Korea,South Korea,5197,5057,4893,41,37,41
2025-12-31 00:00:00,2025,12,31,Chile,Chile,5195,5076,4889,42,32,42
2025-12-31 00:00:00,2025,12,31,Serbia,Serbia,5188,5001,4902,43,50,37
2025-12-31 00:00:00,2025,12,31,Slovenia,Slovenia,5181,4945,4982,44,70,13
2025-12-31 00:00:00,2025,12,31,Hungary,Hungary,5180,4981,4880,45,58,46
2025-12-31 00:00:00,2025,12,31,Ireland,Ireland,5175,4943,4873,46,71,50
2025-12-31 00:00:00,2025,12,31,Georgia,Georgia,5172,5042,4817,47,43,68
2025-12-31 00:00:00,2025,12,31,Romania,Romania,5149,4987,4794,48,56,83
2025-12-31 00:00:00,2025,12,31,Albania,Albania,5141,4928,4931,49,74,27
2025-12-31 00:00:00,2025,12,31,Slovakia,Slovakia,5138,4979,4879,50,60,47
2025-12-31 00:00:00,2025,12,31,Israel,Israel,5126,5116,4772,51,24,93
2025-12-31 00:00:00,2025,12,31,Nigeria,Nigeria,5122,5077,4813,52,30,69
2025-12-31 00:00:00,2025,12,31,Northern Ireland,Northern Ireland,5121,4990,4901,53,55,38
2025-12-31 00:00:00,2025,12,31,Uzbekistan,Uzbekistan,5121,4910,4885,53,83,45
2025-12-31 00:00:00,2025,12,31,Mali,Mali,5119,4923,4927,55,78,29
2025-12-31 00:00:00,2025,12,31,DR Congo,DR Congo,5111,4974,4942,56,62,25
2025-12-31 00:00:00,2025,12,31,Ivory Coast,Ivory Coast,5111,4969,4903,56,65,36
2025-12-31 00:00:00,2025,12,31,Iceland,Iceland,5106,5114,4793,58,25,85
2025-12-31 00:00:00,2025,12,31,New Zealand,New Zealand,5105,5039,4861,59,44,52
2025-12-31 00:00:00,2025,12,31,Tunisia,Tunisia,5097,4994,4835,60,54,59
2025-12-31 00:00:00,2025,12,31,Panama,Panama,5094,5038,4827,61,45,63
2025-12-31 00:00:00,2025,12,31,Bosnia and Herzegovina,Bosnia and Herzegovina,5090,4968,4797,62,67,79
2025-12-31 00:00:00,2025,12,31,Egypt,Egypt,5078,4903,4894,63,88,40
2025-12-31 00:00:00,2025,12,31,Jordan,Jordan,5077,4979,4808,64,61,72
2025-12-31 00:00:00,2025,12,31,Bolivia,Bolivia,5074,5017,4792,65,47,86
2025-12-31 00:00:00,2025,12,31,Burkina Faso,Burkina Faso,5066,5052,4845,66,39,56
2025-12-31 00:00:00,2025,12,31,Cameroon,Cameroon,5049,4951,4885,67,69,44
2025-12-31 00:00:00,2025,12,31,Ghana,Ghana,5045,5006,4832,68,48,60
2025-12-31 00:00:00,2025,12,31,Finland,Finland,5030,4986,4756,69,57,99
2025-12-31 00:00:00,2025,12,31,North Macedonia,North Macedonia,5027,4913,4843,70,82,57
2025-12-31 00:00:00,2025,12,31,Angola,Angola,5016,4968,4821,71,68,65
2025-12-31 00:00:00,2025,12,31,Cape Verde,Cape Verde,5016,4973,4866,71,63,51
2025-12-31 00:00:00,2025,12,31,South Africa,South Africa,5009,4937,4771,73,73,94
2025-12-31 00:00:00,2025,12,31,Haiti,Haiti,4985,4999,4820,74,51,66
2025-12-31 00:00:00,2025,12,31,Saudi Arabia,Saudi Arabia,4982,4815,4879,75,123,48
2025-12-31 00:00:00,2025,12,31,Belarus,Belarus,4981,4923,4848,76,77,54
2025-12-31 00:00:00,2025,12,31,Costa Rica,Costa Rica,4970,4996,4734,77,52,107
2025-12-31 00:00:00,2025,12,31,Guinea,Guinea,4966,4921,4860,78,79,53
2025-12-31 00:00:00,2025,12,31,Honduras,Honduras,4958,4903,4829,79,87,62
2025-12-31 00:00:00,2025,12,31,Bulgaria,Bulgaria,4949,4924,4704,80,76,120
2025-12-31 00:00:00,2025,12,31,Gambia,Gambia,4942,5052,4715,81,40,116
2025-12-31 00:00:00,2025,12,31,Iraq,Iraq,4942,4833,4811,81,112,70
2025-12-31 00:00:00,2025,12,31,United Arab Emirates,United Arab Emirates,4941,4843,4766,83,105,96
2025-12-31 00:00:00,2025,12,31,Luxembourg,Luxembourg,4931,4821,4776,84,120,90
2025-12-31 00:00:00,2025,12,31,Faroe Islands,Faroe Islands,4926,4812,4795,85,127,82
2025-12-31 00:00:00,2025,12,31,Montenegro,Montenegro,4907,4905,4645,86,86,135
2025-12-31 00:00:00,2025,12,31,Kazakhstan,Kazakhstan,4901,4840,4720,87,106,114
2025-12-31 00:00:00,2025,12,31,Guatemala,Guatemala,4899,4927,4732,88,75,110
2025-12-31 00:00:00,2025,12,31,Jamaica,Jamaica,4894,4840,4800,89,107,75
2025-12-31 00:00:00,2025,12,31,Niger,Niger,4892,4937,4806,90,72,74
2025-12-31 00:00:00,2025,12,31,Benin,Benin,4885,4913,4808,91,81,73
2025-12-31 00:00:00,2025,12,31,Gabon,Gabon,4883,4968,4700,92,66,123
2025-12-31 00:00:00,2025,12,31,Syria,Syria,4880,4908,4719,93,84,115
2025-12-31 00:00:00,2025,12,31,Libya,Libya,4879,4831,4795,94,114,81
2025-12-31 00:00:00,2025,12,31,Comoros,Comoros,4874,4896,4797,95,91,78
2025-12-31 00:00:00,2025,12,31,Suriname,Suriname,4865,4881,4748,96,93,102
2025-12-31 00:00:00,2025,12,31,Qatar,Qatar,4861,4849,4611,97,102,143
2025-12-31 00:00:00,2025,12,31,Palestine,Palestine,4853,4857,4774,98,101,92
2025-12-31 00:00:00,2025,12,31,Rwanda,Rwanda,4844,4795,4790,99,130,88
2025-12-31 00:00:00,2025,12,31,Uganda,Uganda,4842,4847,4736,100,103,105
2025-12-31 00:00:00,2025,12,31,Zambia,Zambia,4842,4898,4727,100,90,112
2025-12-31 00:00:00,2025,12,31,Madagascar,Madagascar,4837,4921,4733,102,80,108
2025-12-31 00:00:00,2025,12,31,Oman,Oman,4837,4757,4776,102,143,91
2025-12-31 00:00:00,2025,12,31,Tanzania,Tanzania,4834,4783,4791,104,136,87
2025-12-31 00:00:00,2025,12,31,Curaçao,Curaçao,4832,4858,4685,105,99,129
2025-12-31 00:00:00,2025,12,31,Mozambique,Mozambique,4829,4900,4691,106,89,127
2025-12-31 00:00:00,2025,12,31,China,China,4825,4792,4707,107,131,119
2025-12-31 00:00:00,2025,12,31,Togo,Togo,4824,4833,4756,108,111,100
2025-12-31 00:00:00,2025,12,31,Zimbabwe,Zimbabwe,4824,4836,4794,108,109,84
2025-12-31 00:00:00,2025,12,31,Equatorial Guinea,Equatorial Guinea,4823,4817,4753,110,122,101
2025-12-31 00:00:00,2025,12,31,Lithuania,Lithuania,4822,4753,4701,111,146,121
2025-12-31 00:00:00,2025,12,31,Burundi,Burundi,4820,4844,4729,112,104,111
2025-12-31 00:00:00,2025,12,31,Sudan,Sudan,4819,4813,4837,113,126,58
2025-12-31 00:00:00,2025,12,31,Estonia,Estonia,4814,4827,4644,114,116,136
2025-12-31 00:00:00,2025,12,31,Kenya,Kenya,4811,4876,4696,115,97,124
2025-12-31 00:00:00,2025,12,31,Sierra Leone,Sierra Leone,4811,4840,4763,115,108,98
2025-12-31 00:00:00,2025,12,31,Azerbaijan,Azerbaijan,4810,4833,4636,117,113,138
2025-12-31 00:00:00,2025,12,31,Cyprus,Cyprus,4797,4877,4580,118,95,149
2025-12-31 00:00:00,2025,12,31,Zanzibar,Zanzibar,4796,4836,4779,119,110,89
2025-12-31 00:00:00,2025,12,31,Mauritania,Mauritania,4794,4766,4810,120,141,71
2025-12-31 00:00:00,2025,12,31,Latvia,Latvia,4792,4742,4721,121,150,113
2025-12-31 00:00:00,2025,12,31,Bahrain,Bahrain,4790,4732,4740,122,155,103
2025-12-31 00:00:00,2025,12,31,Armenia,Armenia,4789,4907,4578,123,85,150
2025-12-31 00:00:00,2025,12,31,North Korea,North Korea,4773,4877,4701,124,96,122
2025-12-31 00:00:00,2025,12,31,Botswana,Botswana,4756,4820,4733,125,121,109
2025-12-31 00:00:00,2025,12,31,Namibia,Namibia,4756,4813,4763,125,125,97
2025-12-31 00:00:00,2025,12,31,Reunion,Reunion,4754,4770,4740,127,140,103
2025-12-31 00:00:00,2025,12,31,Kuwait,Kuwait,4744,4803,4616,128,129,142
2025-12-31 00:00:00,2025,12,31,Ethiopia,Ethiopia,4741,4858,4673,129,100,130
2025-12-31 00:00:00,2025,12,31,Thailand,Thailand,4741,4828,4517,129,115,159
2025-12-31 00:00:00,2025,12,31,Guinea-Bissau,Guinea-Bissau,4736,4717,4734,131,160,106
2025-12-31 00:00:00,2025,12,31,Dominican Republic,Dominican Republic,4734,4815,4602,132,124,146
2025-12-31 00:00:00,2025,12,31,Nicaragua,Nicaragua,4730,4784,4696,133,135,125
2025-12-31 00:00:00,2025,12,31,Liberia,Liberia,4725,4823,4667,134,117,131
2025-12-31 00:00:00,2025,12,31,Trinidad and Tobago,Trinidad and Tobago,4721,4864,4566,135,98,153
2025-12-31 00:00:00,2025,12,31,Malawi,Malawi,4690,4731,4767,136,156,95
2025-12-31 00:00:00,2025,12,31,Malta,Malta,4689,4734,4569,137,154,152
2025-12-31 00:00:00,2025,12,31,Guadeloupe,Guadeloupe,4685,4823,4626,138,118,140
2025-12-31 00:00:00,2025,12,31,Indonesia,Indonesia,4684,4747,4602,139,148,147
2025-12-31 00:00:00,2025,12,31,Andorra,Andorra,4683,4563,4687,140,180,128
2025-12-31 00:00:00,2025,12,31,Kyrgyzstan,Kyrgyzstan,4683,4822,4569,140,119,151
2025-12-31 00:00:00,2025,12,31,Moldova,Moldova,4682,4779,4563,142,137,155
2025-12-31 00:00:00,2025,12,31,Lebanon,Lebanon,4680,4759,4799,143,142,76
2025-12-31 00:00:00,2025,12,31,Central African Republic,Central African Republic,4677,4881,4621,144,94,141
2025-12-31 00:00:00,2025,12,31,El Salvador,El Salvador,4673,4711,4711,145,164,118
2025-12-31 00:00:00,2025,12,31,Vietnam,Vietnam,4664,4742,4556,146,151,157
2025-12-31 00:00:00,2025,12,31,Congo,Congo,4658,4791,4599,147,133,148
2025-12-31 00:00:00,2025,12,31,Martinique,Martinique,4653,4701,4662,148,165,133
2025-12-31 00:00:00,2025,12,31,Eritrea,Eritrea,4638,4777,4663,149,138,132
2025-12-31 00:00:00,2025,12,31,Tajikistan,Tajikistan,4637,4724,4603,150,158,145
2025-12-31 00:00:00,2025,12,31,Guyana,Guyana,4619,4888,4501,151,92,162
2025-12-31 00:00:00,2025,12,31,Eswatini,Eswatini,4616,4808,4639,152,128,137
2025-12-31 00:00:00,2025,12,31,Cuba,Cuba,4615,4745,4627,153,149,139
2025-12-31 00:00:00,2025,12,31,Mauritius,Mauritius,4591,4616,4715,154,174,117
2025-12-31 00:00:00,2025,12,31,Malaysia,Malaysia,4581,4715,4481,155,162,164
2025-12-31 00:00:00,2025,12,31,Yemen,Yemen,4581,4792,4497,155,132,163
2025-12-31 00:00:00,2025,12,31,Lesotho,Lesotho,4579,4735,4692,157,153,126
2025-12-31 00:00:00,2025,12,31,French Guiana,French Guiana,4576,4751,4560,158,147,156
2025-12-31 00:00:00,2025,12,31,South Sudan,South Sudan,4566,4729,4605,159,157,144
2025-12-31 00:00:00,2025,12,31,Turkmenistan,Turkmenistan,4554,4721,4514,160,159,160
2025-12-31 00:00:00,2025,12,31,Somalia,Somalia,4512,4716,4648,161,161,134
2025-12-31 00:00:00,2025,12,31,Chad,Chad,4510,4756,4565,162,144,154
2025-12-31 00:00:00,2025,12,31,Hong Kong,Hong Kong,4510,4625,4464,162,173,166
2025-12-31 00:00:00,2025,12,31,Philippines,Philippines,4503,4711,4472,164,163,165
2025-12-31 00:00:00,2025,12,31,India,India,4492,4582,4552,165,177,158
2025-12-31 00:00:00,2025,12,31,New Caledonia,New Caledonia,4472,4670,4506,166,167,161
2025-12-31 00:00:00,2025,12,31,Puerto Rico,Puerto Rico,4449,4663,4457,167,168,167
2025-12-31 00:00:00,2025,12,31,Gibraltar,Gibraltar,4445,4584,4441,168,176,169
2025-12-31 00:00:00,2025,12,31,São Tomé and Príncipe,São Tomé and Príncipe,4437,4791,4416,169,133,172
2025-12-31 00:00:00,2025,12,31,St Vincent & Grenadines,St Vincent & Grenadines,4407,4740,4454,170,152,168
2025-12-31 00:00:00,2025,12,31,Singapore,Singapore,4403,4645,4378,171,170,174
2025-12-31 00:00:00,2025,12,31,Bermuda,Bermuda,4379,4775,4338,172,139,182
2025-12-31 00:00:00,2025,12,31,Liechtenstein,Liechtenstein,4336,4546,4345,173,186,180
2025-12-31 00:00:00,2025,12,31,Grenada,Grenada,4335,4653,4331,174,169,183
2025-12-31 00:00:00,2025,12,31,Belize,Belize,4330,4595,4425,175,175,171
2025-12-31 00:00:00,2025,12,31,Djibouti,Djibouti,4315,4753,4343,176,145,181
2025-12-31 00:00:00,2025,12,31,Afghanistan,Afghanistan,4288,4556,4440,177,183,170
2025-12-31 00:00:00,2025,12,31,Aruba,Aruba,4261,4632,4364,178,172,176
2025-12-31 00:00:00,2025,12,31,San Marino,San Marino,4258,4552,4281,179,184,188
2025-12-31 00:00:00,2025,12,31,Bangladesh,Bangladesh,4234,4386,4406,180,200,173
2025-12-31 00:00:00,2025,12,31,Montserrat,Montserrat,4211,4633,4346,181,171,179
2025-12-31 00:00:00,2025,12,31,Tahiti,Tahiti,4201,4419,4347,182,197,178
2025-12-31 00:00:00,2025,12,31,Papua New Guinea,Papua New Guinea,4193,4484,4273,183,191,190
2025-12-31 00:00:00,2025,12,31,Saint Martin,Saint Martin,4181,4517,4329,184,189,184
2025-12-31 00:00:00,2025,12,31,Fiji,Fiji,4178,4472,4321,185,193,186
2025-12-31 00:00:00,2025,12,31,Cambodia,Cambodia,4170,4537,4259,186,187,193
2025-12-31 00:00:00,2025,12,31,Nepal,Nepal,4162,4404,4377,187,199,175
2025-12-31 00:00:00,2025,12,31,Myanmar,Myanmar,4154,4547,4214,188,185,200
2025-12-31 00:00:00,2025,12,31,Vanuatu,Vanuatu,4146,4462,4241,189,194,196
2025-12-31 00:00:00,2025,12,31,Maldives,Maldives,4140,4503,4270,190,190,191
2025-12-31 00:00:00,2025,12,31,Seychelles,Seychelles,4132,4698,4227,191,166,197
2025-12-31 00:00:00,2025,12,31,Saint Lucia,Saint Lucia,4131,4557,4264,192,182,192
2025-12-31 00:00:00,2025,12,31,Solomon Islands,Solomon Islands,4131,4522,4244,192,188,194
2025-12-31 00:00:00,2025,12,31,Taiwan,Taiwan,4099,4570,4168,194,179,204
2025-12-31 00:00:00,2025,12,31,Sri Lanka,Sri Lanka,4073,4294,4354,195,207,177
2025-12-31 00:00:00,2025,12,31,Saint Kitts and Nevis,Saint Kitts and Nevis,4072,4561,4195,196,181,203
2025-12-31 00:00:00,2025,12,31,Barbados,Barbados,4059,4573,4205,197,178,202
2025-12-31 00:00:00,2025,12,31,Antigua and Barbuda,Antigua and Barbuda,4058,4381,4290,198,201,187
2025-12-31 00:00:00,2025,12,31,Sint Maarten,Sint Maarten,4057,4473,4208,199,192,201
2025-12-31 00:00:00,2025,12,31,Pakistan,Pakistan,4048,4356,4277,200,204,189
2025-12-31 00:00:00,2025,12,31,Dominica,Dominica,4030,4457,4322,201,195,185
2025-12-31 00:00:00,2025,12,31,Bonaire,Bonaire,3998,4429,4220,202,196,199
2025-12-31 00:00:00,2025,12,31,Mongolia,Mongolia,3973,4274,4241,203,208,195
2025-12-31 00:00:00,2025,12,31,Laos,Laos,3949,4374,4097,204,202,206
2025-12-31 00:00:00,2025,12,31,British Virgin Islands,British Virgin Islands,3936,4372,4224,205,203,198
2025-12-31 00:00:00,2025,12,31,Cayman Islands,Cayman Islands,3880,4268,4157,206,209,205
2025-12-31 00:00:00,2025,12,31,East Timor,East Timor,3821,4412,4048,207,198,207
2025-12-31 00:00:00,2025,12,31,Guam,Guam,3752,4172,3990,208,214,210
2025-12-31 00:00:00,2025,12,31,Bhutan,Bhutan,3710,4315,3926,209,206,213
2025-12-31 00:00:00,2025,12,31,Brunei,Brunei,3648,4212,3937,210,210,212
2025-12-31 00:00:00,2025,12,31,Macao,Macao,3635,4173,3997,211,213,209
2025-12-31 00:00:00,2025,12,31,Anguilla,Anguilla,3585,4202,4027,212,211,208
2025-12-31 00:00:00,2025,12,31,Bahamas,Bahamas,3554,4348,3837,213,205,215
2025-12-31 00:00:00,2025,12,31,US Virgin Islands,US Virgin Islands,3522,4097,3948,214,215,211
2025-12-31 00:00:00,2025,12,31,Turks and Caicos Islands,Turks and Caicos Islands,3477,4181,3876,215,212,214
2025-12-31 00:00:00,2025,12,31,Samoa,Samoa,3175,3695,3504,216,218,216
2025-12-31 00:00:00,2025,12,31,Tuvalu,Tuvalu,2914,3854,3120,217,217,220
2025-12-31 00:00:00,2025,12,31,Cook Islands,Cook Islands,2905,3494,3385,218,219,217
2025-12-31 00:00:00,2025,12,31,Northern Mariana Islands,Northern Mariana Islands,2825,3883,3381,219,216,218
2025-12-31 00:00:00,2025,12,31,Tonga,Tonga,2782,3483,3244,220,220,219
2025-12-31 00:00:00,2025,12,31,Eastern Samoa,Eastern Samoa,2339,3464,2897,221,221,221
2025-12-31 00:00:00,2025,12,31,Kiribati,Kiribati,2060,3138,2338,222,222,222
2025-12-31 00:00:00,2025,12,31,Niue,Niue,1313,1319,1693,223,223,223
2025-12-31 00:00:00,2025,12,31,Palau,Palau,521,1037,1297,224,224,224
2026-01-31 00:00:00,2026,1,31,Spain,Spain,5703,5396,5058,1,1,6
2026-01-31 00:00:00,2026,1,31,Argentina,Argentina,5598,5299,5107,2,3,3
2026-01-31 00:00:00,2026,1,31,France,France,5569,5283,5059,3,5,5
2026-01-31 00:00:00,2026,1,31,Portugal,Portugal,5564,5282,5013,4,6,9
2026-01-31 00:00:00,2026,1,31,England,England,5562,5200,5062,5,14,4
2026-01-31 00:00:00,2026,1,31,Germany,Germany,5541,5290,4925,6,4,31
2026-01-31 00:00:00,2026,1,31,Netherlands,Netherlands,5538,5308,4957,7,2,20
2026-01-31 00:00:00,2026,1,31,Norway,Norway,5534,5265,4953,8,8,23
2026-01-31 00:00:00,2026,1,31,Brazil,Brazil,5516,5282,5051,9,7,7
2026-01-31 00:00:00,2026,1,31,Colombia,Colombia,5510,5254,5033,10,10,8
2026-01-31 00:00:00,2026,1,31,Belgium,Belgium,5460,5257,4964,11,9,19
2026-01-31 00:00:00,2026,1,31,Switzerland,Switzerland,5447,5224,4978,12,11,17
2026-01-31 00:00:00,2026,1,31,Japan,Japan,5437,5204,4978,13,13,16
2026-01-31 00:00:00,2026,1,31,Denmark,Denmark,5423,5223,4948,14,12,24
2026-01-31 00:00:00,2026,1,31,Croatia,Croatia,5422,5187,4975,15,15,18
2026-01-31 00:00:00,2026,1,31,Ecuador,Ecuador,5417,5077,5129,16,29,1
2026-01-31 00:00:00,2026,1,31,Uruguay,Uruguay,5383,5074,5121,17,31,2
2026-01-31 00:00:00,2026,1,31,Turkey,Turkey,5382,5175,4919,18,16,34
2026-01-31 00:00:00,2026,1,31,Italy,Italy,5379,5160,4924,19,17,32
2026-01-31 00:00:00,2026,1,31,Austria,Austria,5369,5135,4956,20,21,21
2026-01-31 00:00:00,2026,1,31,Senegal,Senegal,5329,5149,4981,21,19,15
2026-01-31 00:00:00,2026,1,31,Paraguay,Paraguay,5322,5061,5012,22,34,10
2026-01-31 00:00:00,2026,1,31,Russia,Russia,5321,5129,4898,23,22,41
2026-01-31 00:00:00,2026,1,31,Greece,Greece,5300,5105,4940,24,27,27
2026-01-31 00:00:00,2026,1,31,Scotland,Scotland,5285,5091,4889,25,28,44
2026-01-31 00:00:00,2026,1,31,Canada,Canada,5282,5029,4991,26,43,13
2026-01-31 00:00:00,2026,1,31,Morocco,Morocco,5280,5024,4938,27,46,28
2026-01-31 00:00:00,2026,1,31,Mexico,Mexico,5277,5011,4996,28,47,11
2026-01-31 00:00:00,2026,1,31,Australia,Australia,5253,5060,4942,29,35,26
2026-01-31 00:00:00,2026,1,31,Sweden,Sweden,5252,5157,4798,30,18,77
2026-01-31 00:00:00,2026,1,31,Ukraine,Ukraine,5240,5119,4928,31,23,30
2026-01-31 00:00:00,2026,1,31,Iran,Iran,5232,5111,4912,32,26,37
2026-01-31 00:00:00,2026,1,31,United States,United States,5225,5057,4796,33,37,80
2026-01-31 00:00:00,2026,1,31,Czechia,Czechia,5223,5062,4847,34,33,56
2026-01-31 00:00:00,2026,1,31,Peru,Peru,5213,4972,4993,35,64,12
2026-01-31 00:00:00,2026,1,31,Venezuela,Venezuela,5211,5045,4918,36,40,35
2026-01-31 00:00:00,2026,1,31,Poland,Poland,5206,5047,4818,37,39,67
2026-01-31 00:00:00,2026,1,31,Kosovo,Kosovo,5202,5024,4877,38,45,50
2026-01-31 00:00:00,2026,1,31,Wales,Wales,5201,4980,4832,39,59,62
2026-01-31 00:00:00,2026,1,31,South Korea,South Korea,5197,5057,4893,40,36,42
2026-01-31 00:00:00,2026,1,31,Nigeria,Nigeria,5196,5065,4912,41,32,36
2026-01-31 00:00:00,2026,1,31,Chile,Chile,5195,5076,4889,42,30,43
2026-01-31 00:00:00,2026,1,31,Algeria,Algeria,5191,5135,4844,43,20,57
2026-01-31 00:00:00,2026,1,31,Serbia,Serbia,5188,5001,4902,44,51,38
2026-01-31 00:00:00,2026,1,31,Slovenia,Slovenia,5181,4945,4982,45,71,14
2026-01-31 00:00:00,2026,1,31,Hungary,Hungary,5180,4981,4880,46,58,47
2026-01-31 00:00:00,2026,1,31,Ireland,Ireland,5175,4943,4873,47,72,51
2026-01-31 00:00:00,2026,1,31,Georgia,Georgia,5172,5042,4817,48,41,69
2026-01-31 00:00:00,2026,1,31,Romania,Romania,5149,4987,4794,49,56,83
2026-01-31 00:00:00,2026,1,31,Albania,Albania,5141,4928,4931,50,75,29
2026-01-31 00:00:00,2026,1,31,Slovakia,Slovakia,5138,4979,4879,51,60,48
2026-01-31 00:00:00,2026,1,31,Ivory Coast,Ivory Coast,5132,5007,4898,52,48,40
2026-01-31 00:00:00,2026,1,31,Israel,Israel,5126,5116,4772,53,24,94
2026-01-31 00:00:00,2026,1,31,Northern Ireland,Northern Ireland,5121,4990,4901,54,54,39
2026-01-31 00:00:00,2026,1,31,Mali,Mali,5115,4916,4946,55,82,25
2026-01-31 00:00:00,2026,1,31,Egypt,Egypt,5115,4917,4924,55,81,33
2026-01-31 00:00:00,2026,1,31,Uzbekistan,Uzbekistan,5113,4917,4882,57,80,46
2026-01-31 00:00:00,2026,1,31,Iceland,Iceland,5106,5114,4793,58,25,85
2026-01-31 00:00:00,2026,1,31,New Zealand,New Zealand,5105,5039,4861,59,42,53
2026-01-31 00:00:00,2026,1,31,DR Congo,DR Congo,5103,4951,4955,60,69,22
2026-01-31 00:00:00,2026,1,31,Panama,Panama,5099,5003,4840,61,50,60
2026-01-31 00:00:00,2026,1,31,Tunisia,Tunisia,5098,4988,4842,62,55,59
2026-01-31 00:00:00,2026,1,31,Bosnia and Herzegovina,Bosnia and Herzegovina,5090,4968,4797,63,66,79
2026-01-31 00:00:00,2026,1,31,Jordan,Jordan,5077,4979,4808,64,61,73
2026-01-31 00:00:00,2026,1,31,Bolivia,Bolivia,5068,4975,4806,65,62,75
2026-01-31 00:00:00,2026,1,31,Cameroon,Cameroon,5053,4961,4889,66,68,45
2026-01-31 00:00:00,2026,1,31,Ghana,Ghana,5045,5006,4832,67,49,61
2026-01-31 00:00:00,2026,1,31,Finland,Finland,5030,4986,4756,68,57,100
2026-01-31 00:00:00,2026,1,31,Burkina Faso,Burkina Faso,5028,5029,4820,69,44,66
2026-01-31 00:00:00,2026,1,31,North Macedonia,North Macedonia,5027,4913,4843,70,83,58
2026-01-31 00:00:00,2026,1,31,Angola,Angola,5016,4968,4821,71,67,64
2026-01-31 00:00:00,2026,1,31,Cape Verde,Cape Verde,5016,4973,4866,71,63,52
2026-01-31 00:00:00,2026,1,31,South Africa,South Africa,4997,4932,4761,73,74,99
2026-01-31 00:00:00,2026,1,31,Haiti,Haiti,4985,4999,4820,74,52,65
2026-01-31 00:00:00,2026,1,31,Saudi Arabia,Saudi Arabia,4982,4815,4879,75,124,49
2026-01-31 00:00:00,2026,1,31,Belarus,Belarus,4981,4923,4848,76,77,55
